location_similarity,budget_similarity,smoking_match,pet_match,sleep_group_similarity,cleanliness_group_similarity,social_group_similarity,guest_group_similarity,sleep_similarity,cleanliness_similarity,social_similarity,guest_similarity,occupancy_ratio,target
0.5,0.7634,0.0,0.0,1.0,1.0,0.8,0.8,1.0,1.0,0.8,0.8,1.0,1
0.5,1.0,0.0,0.0,1.0,1.0,0.8,0.6,1.0,1.0,0.8,0.6,1.0,1
0.5,1.0,0.0,0.0,1.0,0.8,0.6,0.4,1.0,0.8,0.6,0.4,2.0,1
0.5,0.9931,0.0,0.0,0.6,0.8,0.4,0.2,0.6,0.8,0.4,0.2,2.0,1
0.5,0.0,0.0,0.0,0.6,0.8,0.6,0.6,0.6,0.8,0.6,0.6,1.0,1
0.5,0.7742,0.0,0.0,0.8,0.8,1.0,0.8,0.8,0.8,1.0,0.8,1.0,1
0.5,0.404,0.0,0.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.5,1
0.5,0.0,0.0,0.0,1.0,0.6,1.0,0.8,1.0,0.6,1.0,0.8,1.0,1
0.5,0.0,0.0,0.0,0.6,0.6,1.0,1.0,0.6,0.6,1.0,1.0,1.0,1
0.5,0.0,0.0,0.0,1.0,0.6,0.8,0.6,1.0,0.6,0.8,0.6,0.5,1
0.5,0.0,0.0,0.0,0.4,0.4,0.6,0.8,0.4,0.4,0.6,0.8,0.5,1
0.5,0.6053,0.0,0.0,0.4,0.8,0.8,0.8,0.4,0.8,0.8,0.8,1.0,1
0.5,0.0,0.0,0.0,0.8,0.4,1.0,0.8,0.8,0.4,1.0,0.8,0.3333,1
0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.8,1.0,1
0.5,0.1903,0.0,0.0,0.8,0.2,0.6,0.4,0.8,0.2,0.6,0.4,0.5,1
0.5,0.0,0.0,0.0,1.0,0.8,0.8,0.8,1.0,0.8,0.8,0.8,0.5,1
0.5,0.1086,0.0,0.0,0.8,0.4,0.6,0.6,0.8,0.4,0.6,0.6,0.5,1
0.5,0.0,0.0,0.0,0.6,1.0,0.8,0.8,0.6,1.0,0.8,0.8,1.0,1
0.5,0.0146,0.0,0.0,1.0,0.6,0.6,0.2,1.0,0.6,0.6,0.2,0.5,1
0.5,0.0,0.0,0.0,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.25,1
0.5,0.316,0.0,0.0,0.2,0.8,1.0,1.0,0.2,0.8,1.0,1.0,0.3333,1
0.5,0.0,0.0,0.0,0.6,0.8,1.0,0.8,0.6,0.8,1.0,0.8,1.0,1
0.5,0.9285,0.0,0.0,1.0,0.6,0.6,0.6,1.0,0.6,0.6,0.6,1.0,1
0.5,1.0,0.0,0.0,0.8,0.6,0.4,0.2,0.8,0.6,0.4,0.2,1.0,1
0.5,0.4142,0.0,0.0,1.0,0.4,0.8,0.8,1.0,0.4,0.8,0.8,0.25,1
0.5,0.0899,0.0,0.0,0.6,0.8,0.6,0.4,0.6,0.8,0.6,0.4,1.0,1
0.5,0.4897,0.0,0.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,2.0,1
0.5,0.2721,0.0,0.0,1.0,1.0,0.8,0.8,1.0,1.0,0.8,0.8,2.0,1
0.5,0.8912,0.0,0.0,0.6,1.0,1.0,0.6,0.6,1.0,1.0,0.6,1.0,1
0.5,0.9475,0.0,0.0,0.2,0.8,0.6,0.8,0.2,0.8,0.6,0.8,3.0,1
0.5,0.9042,0.0,0.0,0.4,0.8,0.8,1.0,0.4,0.8,0.8,1.0,3.0,1
0.5,0.7809,0.0,0.0,0.6,1.0,1.0,0.8,0.6,1.0,1.0,0.8,3.0,1
0.5,1.0,0.0,0.0,0.6,0.8,0.8,0.6,0.6,0.8,0.8,0.6,1.0,1
0.5,0.0,0.0,0.0,1.0,0.6,0.8,1.0,1.0,0.6,0.8,1.0,0.5,1
0.5,0.164,0.0,0.0,0.8,0.8,0.4,0.4,0.8,0.8,0.4,0.4,0.5,1
0.5,1.0,0.0,0.0,0.8,0.2,1.0,0.8,0.8,0.2,1.0,0.8,0.25,1
0.5,0.0,0.0,0.0,1.0,0.6,0.4,0.6,1.0,0.6,0.4,0.6,0.25,1
0.5,0.5224,0.0,0.0,0.6,1.0,0.4,0.6,0.6,1.0,0.4,0.6,2.0,1
0.5,0.2874,0.0,0.0,0.6,1.0,0.4,0.6,0.6,1.0,0.4,0.6,2.0,1
0.5,1.0,0.0,0.0,0.8,0.4,0.6,0.4,0.8,0.4,0.6,0.4,1.0,1
0.5,0.4911,0.0,0.0,0.8,0.4,0.6,1.0,0.8,0.4,0.6,1.0,0.6667,1
0.5,1.0,0.0,0.0,0.2,0.8,0.6,0.2,0.2,0.8,0.6,0.2,0.6667,1
0.5,0.0,0.0,0.0,0.6,0.8,0.8,0.6,0.6,0.8,0.8,0.6,0.5,1
0.5,0.0,0.0,0.0,0.2,0.8,0.8,0.6,0.2,0.8,0.8,0.6,0.5,1
0.5,0.2174,0.0,0.0,0.4,0.4,0.8,0.8,0.4,0.4,0.8,0.8,0.3333,1
0.5,0.0,0.0,0.0,0.6,1.0,0.6,0.6,0.6,1.0,0.6,0.6,0.6667,1
1.0,0.0,0.0,0.0,0.6,0.8,0.6,0.6,0.6,0.8,0.6,0.6,0.6667,1
0.5,0.0,0.0,0.0,1.0,0.8,0.8,1.0,1.0,0.8,0.8,1.0,0.6667,1
0.5,0.0,0.0,0.0,0.6,0.6,0.8,0.6,0.6,0.6,0.8,0.6,0.6667,1
0.5,0.893,0.0,0.0,1.0,1.0,0.8,0.8,1.0,1.0,0.8,0.8,2.0,1
0.5,0.5351,0.0,0.0,1.0,0.8,0.8,0.8,1.0,0.8,0.8,0.8,2.0,1
0.5,0.0,0.0,0.0,0.6,0.6,1.0,0.8,0.6,0.6,1.0,0.8,1.5,1
0.5,0.0,0.0,0.0,1.0,0.6,0.8,1.0,1.0,0.6,0.8,1.0,1.5,1
0.5,0.0779,0.0,0.0,0.8,0.4,1.0,0.8,0.8,0.4,1.0,0.8,1.5,1
0.5,1.0,0.0,0.0,1.0,0.8,0.8,0.6,1.0,0.8,0.8,0.6,3.0,1
0.5,0.8314,0.0,0.0,0.8,0.8,0.4,0.2,0.8,0.8,0.4,0.2,3.0,1
0.5,1.0,0.0,0.0,0.8,0.8,0.6,0.4,0.8,0.8,0.6,0.4,3.0,1
0.5,0.0,0.0,0.0,0.6,0.6,0.4,0.2,0.6,0.6,0.4,0.2,0.3333,1
0.5,0.4978,0.0,0.0,1.0,1.0,0.8,0.6,1.0,1.0,0.8,0.6,1.0,1
0.5,1.0,0.0,0.0,0.8,0.4,0.4,0.4,0.8,0.4,0.4,0.4,3.0,1
0.5,0.1917,0.0,0.0,1.0,0.6,0.8,0.8,1.0,0.6,0.8,0.8,3.0,1
0.5,1.0,0.0,0.0,0.8,0.4,0.6,0.6,0.8,0.4,0.6,0.6,3.0,1
0.5,1.0,0.0,0.0,1.0,0.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1
0.5,0.0,0.0,0.0,0.4,0.4,0.6,0.4,0.4,0.4,0.6,0.4,0.25,1
0.5,0.7025,0.0,0.0,0.4,0.4,0.4,0.2,0.4,0.4,0.4,0.2,2.0,1
0.5,1.0,0.0,0.0,0.6,0.6,1.0,0.8,0.6,0.6,1.0,0.8,2.0,1
0.5,1.0,0.0,0.0,1.0,0.8,0.4,0.6,1.0,0.8,0.4,0.6,2.0,1
0.5,1.0,0.0,0.0,0.4,0.8,1.0,0.8,0.4,0.8,1.0,0.8,2.0,1
0.5,0.618,0.0,0.0,0.6,0.6,0.8,0.8,0.6,0.6,0.8,0.8,1.0,1
0.5,0.0,0.0,0.0,0.2,0.6,0.8,0.4,0.2,0.6,0.8,0.4,0.5,1
0.5,0.0,0.0,0.0,0.6,0.4,0.4,0.2,0.6,0.4,0.4,0.2,1.0,1
0.5,0.6748,0.0,0.0,0.8,0.6,0.6,0.4,0.8,0.6,0.6,0.4,1.0,1
0.5,0.0,0.0,0.0,0.6,1.0,1.0,0.8,0.6,1.0,1.0,0.8,1.0,1
0.5,0.8932,0.0,0.0,0.8,0.8,0.4,0.6,0.8,0.8,0.4,0.6,1.0,1
0.5,0.0,0.0,0.0,0.6,1.0,0.8,1.0,0.6,1.0,0.8,1.0,1.0,1
0.5,1.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,2.0,1
1.0,1.0,0.0,0.0,0.4,0.8,0.4,0.4,0.4,0.8,0.4,0.4,2.0,1
0.5,1.0,0.0,0.0,0.6,0.8,0.6,1.0,0.6,0.8,0.6,1.0,2.0,1
0.5,0.9627,0.0,0.0,0.6,1.0,0.6,1.0,0.6,1.0,0.6,1.0,2.0,1
0.5,1.0,0.0,0.0,0.4,0.8,0.8,0.4,0.4,0.8,0.8,0.4,2.0,1
0.5,0.9968,0.0,0.0,0.6,0.8,1.0,0.6,0.6,0.8,1.0,0.6,2.0,1
0.5,1.0,0.0,0.0,1.0,0.8,0.6,1.0,1.0,0.8,0.6,1.0,0.5,1
0.5,0.6642,0.0,0.0,0.8,0.8,0.8,0.4,0.8,0.8,0.8,0.4,2.0,1
0.5,0.9651,0.0,0.0,1.0,1.0,0.8,0.8,1.0,1.0,0.8,0.8,2.0,1
0.5,0.0,0.0,0.0,1.0,0.8,0.8,0.8,1.0,0.8,0.8,0.8,0.5,1
0.5,0.0,0.0,0.0,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.8,0.5,1
0.5,0.0,0.0,0.0,1.0,0.6,1.0,0.8,1.0,0.6,1.0,0.8,0.5,1
0.5,0.4605,0.0,0.0,1.0,0.6,0.6,0.4,1.0,0.6,0.6,0.4,1.0,1
0.5,0.7187,0.0,0.0,0.6,0.8,1.0,1.0,0.6,0.8,1.0,1.0,1.0,1
0.5,0.0,0.0,0.0,0.6,0.6,1.0,1.0,0.6,0.6,1.0,1.0,1.0,1
0.5,0.0,0.0,0.0,0.8,0.2,0.4,0.4,0.8,0.2,0.4,0.4,1.0,1
0.5,0.0,0.0,0.0,0.2,0.8,0.4,0.2,0.2,0.8,0.4,0.2,0.6667,1
0.5,0.0,0.0,0.0,0.6,1.0,0.4,0.2,0.6,1.0,0.4,0.2,0.6667,1
0.5,0.989,0.0,0.0,1.0,0.6,0.8,0.8,1.0,0.6,0.8,0.8,1.0,1
0.5,0.0,0.0,0.0,0.6,0.6,0.8,0.8,0.6,0.6,0.8,0.8,0.25,1
0.5,0.0,0.0,0.0,1.0,0.6,1.0,0.8,1.0,0.6,1.0,0.8,0.6667,1
0.5,0.0,0.0,0.0,0.8,0.4,0.6,0.4,0.8,0.4,0.6,0.4,0.6667,1
0.5,0.0,0.0,0.0,1.0,0.6,0.8,1.0,1.0,0.6,0.8,1.0,0.5,1
0.5,0.0145,0.0,0.0,0.8,0.6,0.6,0.8,0.8,0.6,0.6,0.8,0.5,1
0.5,0.0,0.0,0.0,0.6,1.0,1.0,0.8,0.6,1.0,1.0,0.8,1.0,1
0.5,0.9171,0.0,0.0,0.6,1.0,0.4,0.2,0.6,1.0,0.4,0.2,0.6667,1
0.5,0.7547,0.0,0.0,0.6,0.8,0.8,1.0,0.6,0.8,0.8,1.0,0.6667,1
0.5,1.0,0.0,0.0,0.6,0.6,0.6,0.4,0.6,0.6,0.6,0.4,1.0,1
0.5,0.0,0.0,0.0,1.0,1.0,0.8,0.6,1.0,1.0,0.8,0.6,1.0,1
0.5,0.1455,0.0,0.0,0.6,0.8,0.8,1.0,0.6,0.8,0.8,1.0,1.0,1
0.5,0.9405,0.0,0.0,0.6,0.8,1.0,1.0,0.6,0.8,1.0,1.0,3.0,1
0.5,0.8623,0.0,0.0,1.0,1.0,0.6,0.6,1.0,1.0,0.6,0.6,3.0,1
0.5,0.0,0.0,0.0,1.0,0.6,0.8,0.8,1.0,0.6,0.8,0.8,3.0,1
0.5,1.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1.0,1
0.5,0.0,0.0,0.0,0.6,0.6,0.8,0.6,0.6,0.6,0.8,0.6,0.75,1
0.5,0.6179,0.0,0.0,1.0,0.6,0.8,1.0,1.0,0.6,0.8,1.0,0.75,1
0.5,0.9465,0.0,0.0,1.0,0.6,1.0,0.8,1.0,0.6,1.0,0.8,0.75,1
0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.8,0.6667,1
0.5,0.0,0.0,0.0,1.0,1.0,0.8,0.6,1.0,1.0,0.8,0.6,0.6667,1
0.5,0.6911,0.0,0.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,2.0,1
0.5,1.0,0.0,0.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,2.0,1
0.5,0.0,0.0,0.0,0.8,0.8,0.6,0.4,0.8,0.8,0.6,0.4,1.5,1
0.5,0.0,0.0,0.0,0.8,0.8,0.6,0.4,0.8,0.8,0.6,0.4,1.5,1
0.5,0.0,0.0,0.0,1.0,0.8,0.8,1.0,1.0,0.8,0.8,1.0,1.5,1
0.5,1.0,0.0,0.0,0.2,0.4,0.6,1.0,0.2,0.4,0.6,1.0,1.0,1
0.5,0.0,0.0,0.0,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.8,0.75,1
0.5,0.7537,0.0,0.0,0.8,0.6,0.6,0.4,0.8,0.6,0.6,0.4,0.75,1
0.5,0.4579,0.0,0.0,0.8,0.8,0.6,0.4,0.8,0.8,0.6,0.4,0.75,1
0.5,1.0,0.0,0.0,1.0,0.8,0.8,0.6,1.0,0.8,0.8,0.6,2.0,1
0.5,0.6601,0.0,0.0,0.6,1.0,1.0,0.8,0.6,1.0,1.0,0.8,2.0,1
0.5,0.9392,0.0,0.0,0.2,0.8,1.0,0.8,0.2,0.8,1.0,0.8,0.5,1
0.5,0.6059,0.0,0.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.8,1.0,1
0.5,0.7019,0.0,0.0,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.8,3.0,1
0.5,1.0,0.0,0.0,0.6,0.8,0.4,0.2,0.6,0.8,0.4,0.2,3.0,1
0.5,1.0,0.0,0.0,0.8,1.0,0.6,0.4,0.8,1.0,0.6,0.4,3.0,1
0.5,1.0,0.0,0.0,0.6,1.0,0.6,0.6,0.6,1.0,0.6,0.6,1.0,1
0.5,1.0,0.0,0.0,0.6,0.8,1.0,1.0,0.6,0.8,1.0,1.0,2.0,1
0.5,1.0,0.0,0.0,0.6,0.6,1.0,1.0,0.6,0.6,1.0,1.0,2.0,1
0.5,0.7237,0.0,0.0,0.8,0.8,0.8,0.4,0.8,0.8,0.8,0.4,0.6667,1
0.5,0.0,0.0,0.0,1.0,1.0,0.8,0.8,1.0,1.0,0.8,0.8,0.6667,1
0.5,0.8799,0.0,0.0,0.4,0.8,1.0,1.0,0.4,0.8,1.0,1.0,2.0,1
0.5,0.685,0.0,0.0,0.6,1.0,0.8,0.8,0.6,1.0,0.8,0.8,2.0,1
0.5,1.0,0.0,0.0,0.6,1.0,0.6,0.6,0.6,1.0,0.6,0.6,0.25,1
0.5,1.0,0.0,0.0,0.6,1.0,0.4,0.6,0.6,1.0,0.4,0.6,2.0,1
0.5,1.0,0.0,0.0,0.8,0.6,1.0,0.8,0.8,0.6,1.0,0.8,2.0,1
0.5,0.0,0.0,0.0,1.0,0.8,0.8,0.6,1.0,0.8,0.8,0.6,0.5,1
0.5,0.8309,0.0,0.0,0.8,1.0,0.6,0.4,0.8,1.0,0.6,0.4,0.5,1
0.5,0.0,0.0,0.0,0.6,0.6,0.6,0.4,0.6,0.6,0.6,0.4,0.25,1
0.5,1.0,0.0,0.0,0.8,1.0,0.6,0.4,0.8,1.0,0.6,0.4,1.0,1
0.5,1.0,0.0,0.0,0.4,0.4,0.8,0.8,0.4,0.4,0.8,0.8,0.3333,1
0.5,0.0413,0.0,0.0,0.8,0.8,1.0,0.8,0.8,0.8,1.0,0.8,0.25,1
0.5,1.0,0.0,0.0,1.0,0.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1
0.5,1.0,0.0,0.0,0.6,0.8,0.2,0.2,0.6,0.8,0.2,0.2,1.5,1
0.5,0.9688,0.0,0.0,0.6,0.8,0.8,0.8,0.6,0.8,0.8,0.8,1.5,1
0.5,0.9357,0.0,0.0,0.6,1.0,0.8,0.8,0.6,1.0,0.8,0.8,1.5,1
0.5,0.3854,0.0,0.0,0.2,0.8,0.2,0.2,0.2,0.8,0.2,0.2,0.5,1
0.5,0.0,0.0,0.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1.0,1
0.5,0.0628,0.0,0.0,0.8,0.6,0.8,0.8,0.8,0.6,0.8,0.8,1.0,1
0.5,1.0,0.0,0.0,0.6,1.0,0.8,1.0,0.6,1.0,0.8,1.0,1.0,1
0.5,1.0,0.0,0.0,0.8,0.8,0.8,0.6,0.8,0.8,0.8,0.6,1.0,1
0.5,0.8041,0.0,0.0,0.6,1.0,0.6,0.4,0.6,1.0,0.6,0.4,1.0,1
0.5,1.0,0.0,0.0,0.4,0.8,1.0,0.8,0.4,0.8,1.0,0.8,2.0,1
0.5,0.0,0.0,0.0,0.6,1.0,0.8,1.0,0.6,1.0,0.8,1.0,2.0,1
0.5,0.4328,0.0,0.0,0.2,0.8,0.8,1.0,0.2,0.8,0.8,1.0,1.0,1
0.5,0.0,0.0,0.0,0.6,1.0,0.8,0.6,0.6,1.0,0.8,0.6,1.0,1
0.5,0.0,0.0,0.0,1.0,1.0,0.6,0.4,1.0,1.0,0.6,0.4,1.0,1
0.5,1.0,0.0,0.0,0.6,1.0,0.6,0.6,0.6,1.0,0.6,0.6,0.5,1
0.5,0.0,0.0,0.0,1.0,1.0,0.6,0.6,1.0,1.0,0.6,0.6,0.25,1
0.5,0.0,0.0,0.0,0.6,0.8,1.0,0.8,0.6,0.8,1.0,0.8,0.3333,1
0.5,0.0,0.0,0.0,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.8,0.75,1
0.5,0.7611,0.0,0.0,0.6,0.6,0.8,1.0,0.6,0.6,0.8,1.0,0.75,1
0.5,0.0,0.0,0.0,0.6,0.4,0.4,0.2,0.6,0.4,0.4,0.2,0.75,1
0.5,1.0,0.0,0.0,0.6,1.0,0.6,0.8,0.6,1.0,0.6,0.8,0.75,1
0.5,1.0,0.0,0.0,0.8,1.0,1.0,0.8,0.8,1.0,1.0,0.8,0.75,1
0.5,1.0,0.0,0.0,0.8,0.8,1.0,0.8,0.8,0.8,1.0,0.8,0.75,1
0.5,1.0,0.0,0.0,1.0,0.8,0.6,0.8,1.0,0.8,0.6,0.8,2.0,1
0.5,1.0,0.0,0.0,0.6,1.0,0.8,1.0,0.6,1.0,0.8,1.0,2.0,1
0.5,0.0,0.0,0.0,1.0,0.8,0.8,0.8,1.0,0.8,0.8,0.8,0.5,1
0.5,0.0,0.0,0.0,1.0,0.6,1.0,0.6,1.0,0.6,1.0,0.6,0.5,1
0.5,0.7714,0.0,0.0,0.8,0.8,0.6,0.4,0.8,0.8,0.6,0.4,1.0,1
0.5,0.4337,0.0,0.0,0.8,0.6,0.4,0.2,0.8,0.6,0.4,0.2,1.0,1
0.5,1.0,0.0,0.0,0.2,1.0,0.8,1.0,0.2,1.0,0.8,1.0,1.0,1
0.5,0.6302,0.0,0.0,0.8,0.8,0.6,0.4,0.8,0.8,0.6,0.4,1.0,1
0.5,0.0,0.0,0.0,1.0,0.6,0.8,1.0,1.0,0.6,0.8,1.0,0.25,1
0.5,1.0,0.0,0.0,0.6,0.8,0.8,0.8,0.6,0.8,0.8,0.8,1.0,1
0.5,0.0,0.0,0.0,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.8,0.5,1
0.5,0.7391,0.0,0.0,0.8,0.4,0.4,0.4,0.8,0.4,0.4,0.4,0.5,1
0.5,0.0,0.0,0.0,0.6,0.4,0.8,0.8,0.6,0.4,0.8,0.8,0.5,1
0.5,0.5482,0.0,0.0,1.0,0.6,1.0,0.8,1.0,0.6,1.0,0.8,2.0,1
0.5,0.9626,0.0,0.0,0.6,0.8,1.0,0.8,0.6,0.8,1.0,0.8,2.0,1
0.5,0.7796,0.0,0.0,0.8,0.8,0.8,0.6,0.8,0.8,0.8,0.6,2.0,1
0.5,0.5409,0.0,0.0,0.6,1.0,0.8,0.6,0.6,1.0,0.8,0.6,2.0,1
0.5,0.0,0.0,0.0,0.8,0.4,0.6,0.8,0.8,0.4,0.6,0.8,0.6667,1
0.5,0.0,0.0,0.0,1.0,0.2,1.0,0.8,1.0,0.2,1.0,0.8,0.6667,1
0.5,1.0,0.0,0.0,1.0,0.4,0.8,0.8,1.0,0.4,0.8,0.8,1.0,1
0.5,0.0,0.0,0.0,0.6,1.0,0.8,0.8,0.6,1.0,0.8,0.8,0.5,1
0.5,0.0,0.0,0.0,0.8,1.0,0.4,0.4,0.8,1.0,0.4,0.4,0.5,1
0.5,1.0,0.0,0.0,1.0,0.6,0.6,1.0,1.0,0.6,0.6,1.0,0.5,1
0.5,0.0,0.0,0.0,0.6,0.8,0.8,0.8,0.6,0.8,0.8,0.8,0.5,1
0.5,0.0,0.0,0.0,0.8,0.2,1.0,1.0,0.8,0.2,1.0,1.0,0.6667,1
0.5,0.0,0.0,0.0,1.0,0.6,1.0,1.0,1.0,0.6,1.0,1.0,0.6667,1
0.5,0.8908,0.0,0.0,1.0,0.8,0.8,1.0,1.0,0.8,0.8,1.0,2.0,1
0.5,0.9266,0.0,0.0,1.0,1.0,0.8,1.0,1.0,1.0,0.8,1.0,2.0,1
0.5,0.7802,0.0,0.0,0.2,0.6,0.6,1.0,0.2,0.6,0.6,1.0,2.0,1
0.5,0.0,0.0,0.0,0.6,0.6,0.8,0.8,0.6,0.6,0.8,0.8,2.0,1
0.5,0.0,0.0,0.0,0.2,0.8,0.4,0.2,0.2,0.8,0.4,0.2,1.0,1
0.5,0.0,0.0,0.0,1.0,1.0,0.8,0.8,1.0,1.0,0.8,0.8,4.0,1
0.5,0.0,0.0,0.0,0.6,1.0,0.2,0.2,0.6,1.0,0.2,0.2,4.0,1
0.5,0.5219,0.0,0.0,0.6,0.8,0.4,0.4,0.6,0.8,0.4,0.4,4.0,1
0.5,1.0,0.0,0.0,0.6,0.8,1.0,1.0,0.6,0.8,1.0,1.0,4.0,1
0.5,0.0,0.0,0.0,0.6,0.6,1.0,0.8,0.6,0.6,1.0,0.8,0.3333,1
0.5,0.3845,0.0,0.0,0.8,0.4,1.0,0.6,0.8,0.4,1.0,0.6,1.0,1
1.0,0.8351,0.0,0.0,0.6,0.6,1.0,1.0,0.6,0.6,1.0,1.0,1.0,1
0.5,0.682,0.0,0.0,1.0,0.4,0.6,0.6,1.0,0.4,0.6,0.6,1.0,1
0.5,0.0,0.0,0.0,0.4,0.8,0.8,0.4,0.4,0.8,0.8,0.4,1.0,1
0.5,0.0,0.0,0.0,0.6,1.0,0.8,0.8,0.6,1.0,0.8,0.8,1.0,1
0.5,0.0,0.0,0.0,0.2,0.6,0.6,0.4,0.2,0.6,0.6,0.4,0.6667,1
0.5,0.0,0.0,0.0,0.2,0.6,0.4,0.2,0.2,0.6,0.4,0.2,0.6667,1
0.5,1.0,0.0,0.0,0.6,0.6,0.8,0.6,0.6,0.6,0.8,0.6,1.0,1
1.0,0.8637,0.0,0.0,0.2,0.6,0.6,0.6,0.2,0.6,0.6,0.6,1.0,1
0.5,0.0,0.0,0.0,0.2,1.0,0.2,0.2,0.2,1.0,0.2,0.2,0.25,1
0.5,0.0,0.0,0.0,0.2,0.4,0.6,0.4,0.2,0.4,0.6,0.4,0.5,1
0.5,0.0,0.0,0.0,0.6,0.6,0.8,0.8,0.6,0.6,0.8,0.8,0.25,1
0.5,0.0,0.0,0.0,0.6,0.8,0.4,0.4,0.6,0.8,0.4,0.4,0.5,1
0.5,0.0,0.0,0.0,0.4,0.4,0.6,0.6,0.4,0.4,0.6,0.6,0.5,1
0.5,0.7734,0.0,0.0,0.2,0.8,0.4,0.6,0.2,0.8,0.4,0.6,1.0,1
0.5,0.6709,0.0,0.0,1.0,0.8,0.8,0.6,1.0,0.8,0.8,0.6,1.0,1
0.5,0.0,0.0,0.0,0.8,0.8,0.8,0.6,0.8,0.8,0.8,0.6,0.3333,1
0.5,0.0,0.0,0.0,0.6,0.6,0.8,1.0,0.6,0.6,0.8,1.0,0.6667,1
0.5,0.0,0.0,0.0,0.6,0.6,0.4,0.2,0.6,0.6,0.4,0.2,0.6667,1
0.5,0.0,0.0,0.0,1.0,0.8,0.8,0.8,1.0,0.8,0.8,0.8,0.3333,1
0.5,1.0,0.0,0.0,0.6,0.6,0.6,0.2,0.6,0.6,0.6,0.2,2.0,1
0.5,1.0,0.0,0.0,0.8,0.4,0.8,0.8,0.8,0.4,0.8,0.8,2.0,1
0.5,0.0,0.0,0.0,0.6,1.0,0.8,1.0,0.6,1.0,0.8,1.0,0.3333,1
0.5,1.0,0.0,0.0,0.8,0.8,1.0,0.6,0.8,0.8,1.0,0.6,0.5,1
0.5,0.776,0.0,0.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.8,0.5,1
0.5,0.9621,0.0,0.0,0.6,0.6,0.6,0.4,0.6,0.6,0.6,0.4,0.5,1
0.5,0.0,0.0,0.0,0.6,0.8,1.0,1.0,0.6,0.8,1.0,1.0,1.0,1
0.5,0.0183,0.0,0.0,0.8,0.8,0.6,0.8,0.8,0.8,0.6,0.8,3.0,1
0.5,0.0,0.0,0.0,0.8,0.8,0.6,0.8,0.8,0.8,0.6,0.8,3.0,1
0.5,0.0,0.0,0.0,0.8,0.8,0.4,0.6,0.8,0.8,0.4,0.6,3.0,1
0.5,0.5743,0.0,0.0,0.8,0.8,1.0,1.0,0.8,0.8,1.0,1.0,0.25,1
0.5,0.2542,0.0,0.0,1.0,0.8,0.6,0.6,1.0,0.8,0.6,0.6,0.5,1
